world_x,world_y
375.3485717773,-99.7278366089
375.5438537598,-98.6861724854
375.7627258301,-97.5440597534
375.9849243164,-96.410369873
376.1544799805,-95.5620574951
376.3715820313,-94.4960327148
376.610748291,-93.3531036377
376.7952270508,-92.4979782104
377.0244445801,-91.4647140503
377.2281188965,-90.57421875
377.4760742188,-89.5356063843
377.7621765137,-88.4069595337
378.0643310547,-87.2911682129
378.3061218262,-86.448387146
378.6130065918,-85.441734314
378.9655456543,-84.3652496338
379.2612304688,-83.5233306885
379.6228027344,-82.569229126
379.9580383301,-81.7563858032
380.4077148438,-80.7683563232
380.8943786621,-79.8206710815
381.3227539063,-79.0791473389
381.7589111328,-78.400390625
382.4252624512,-77.4833221436
383.1467590332,-76.6206893921
383.7260742188,-76.0064315796
384.486114502,-75.2881698608
385.3759155273,-74.5535125732
386.2602233887,-73.9191818237
387.0408630371,-73.4283905029
387.913848877,-72.9468841553
388.7276000977,-72.5538253784
389.6701049805,-72.1558837891
390.4412536621,-71.8713607788
391.439666748,-71.5534820557
392.2495117188,-71.331199646
393.2916564941,-71.0783233643
394.1248779297,-70.8911819458
394.9410400391,-70.7116012573
396.0907287598,-70.4599533081
397.2097473145,-70.2165985107
398.0463562012,-70.0372314453
399.1102905273,-69.8156738281
400.0387268066,-69.6299819946
400.8500366211,-69.4739456177
401.8807067871,-69.2843780518
402.7123413086,-69.1382293701
403.7614440918,-68.9612503052
404.5903320313,-68.8261184692
405.7414855957,-68.6447372437
406.795135498,-68.4851913452
407.6245117188,-68.3638534546
408.6995239258,-68.2121429443
409.5539245605,-68.0954589844
410.6131591797,-67.9544296265
411.5234375,-67.8367004395
412.6488647461,-67.6954727173
413.4896240234,-67.5934524536
414.3200378418,-67.4958648682
415.1674804688,-67.3993911743
416.134765625,-67.2932357788
416.9878540039,-67.2030792236
418.1407775879,-67.0864028931
418.9733886719,-67.0058441162
420.1352539063,-66.8980865479
421.2809143066,-66.7969055176
422.1409606934,-66.7242889404
423.1937866211,-66.6392288208
424.0588989258,-66.5725097656
425.1164855957,-66.4941864014
425.9835510254,-66.4320907593
427.1665649414,-66.3506698608
428.0194702148,-66.2942504883
429.0848083496,-66.2264709473
429.9298706055,-66.1748046875
431.0951843262,-66.1066207886
431.9593200684,-66.0583496094
433.1065673828,-65.9972457886
433.9706115723,-65.9534378052
435.0348205566,-65.9010009766
435.8796691895,-65.8604202271
437.0323486328,-65.8066329956
438.2033081055,-65.7537536621
439.0477905273,-65.7167205811
440.1084289551,-65.6715087891
441.0551147461,-65.6323623657
442.0222473145,-65.5935668945
442.8719177246,-65.5604705811
444.0545349121,-65.515953064
444.9340515137,-65.4840011597
446.1250305176,-65.4423141479
447.0195617676,-65.4122161865
448.2046813965,-65.373916626
449.0595092773,-65.3473968506
449.9141845703,-65.3218307495
450.7559814453,-65.2975616455
451.5908508301,-65.2743911743
452.7527770996,-65.2436141968
453.5927124023,-65.222442627
454.7630310059,-65.1944503784
455.5931396484,-65.1757125854
456.7534179688,-65.1510772705
457.9619445801,-65.1273345947
458.8327331543,-65.1114425659
460.0122680664,-65.091545105
461.1714782715,-65.0737991333
462.0285949707,-65.0618438721
463.2110595703,-65.0469589233
464.0851745605,-65.0371704102
465.0664978027,-65.0273895264
466.148223877,-65.018119812
467.0197143555,-65.0117950439
467.8953552246,-65.0064620972
468.7667541504,-65.002166748
469.6484375,-64.9988708496
470.8241271973,-64.99609375
472.0042114258,-64.9951705933
472.8600769043,-64.9956588745
473.7235717773,-64.9971542358
474.9231872559,-65.0008926392
475.781036377,-65.0047454834
476.9743652344,-65.0117492676
478.158203125,-65.0212173462
479.0342712402,-65.0326080322
480.2364196777,-65.0579299927
481.0927124023,-65.0830383301
481.9507446289,-65.1142196655
483.1363830566,-65.1674957275
483.9966430664,-65.2136154175
485.1829223633,-65.2875213623
486.3665771484,-65.3732147217
487.2284240723,-65.443359375
488.4002990723,-65.5522460938
489.5906677246,-65.6829986572
490.4393920898,-65.7917251587
491.7217712402,-65.9877624512
492.8159790039,-66.1925582886
493.6621704102,-66.3802719116
494.8027954102,-66.6828384399
495.9426879883,-67.052154541
496.7608032227,-67.3645172119
497.6750183105,-67.7666473389
498.5600280762,-68.2143936157
499.4238891602,-68.7118759155
500.3430786133,-69.3124237061
501.0802307129,-69.8480987549
501.8653869629,-70.4728393555
502.5201721191,-71.0405578613
503.3052978516,-71.7841262817
503.9833984375,-72.488571167
504.6270141602,-73.2187728882
505.3656005859,-74.1432647705
505.9871520996,-75.00730896
506.6104431152,-75.9709777832
507.1979675293,-76.9918899536
507.6817321777,-77.9390640259
508.1272888184,-78.9253463745
508.5346679688,-79.9588088989
508.8158874512,-80.7763977051
509.1003112793,-81.7298583984
509.3637390137,-82.7774429321
509.5512695313,-83.6359939575
509.7440795898,-84.606010437
509.9235839844,-85.5886535645
510.0860290527,-86.5641098022
510.2538452148,-87.6599578857
510.3775939941,-88.5386886597
510.5061645508,-89.5341186523
510.6080322266,-90.4004211426
510.7122497559,-91.3849182129
510.8034362793,-92.3630523682
510.8980102539,-93.548614502
510.9714050293,-94.6276931763
511.0224914551,-95.495223999
511.0739746094,-96.5013656616
511.1199035645,-97.5126037598
511.1560058594,-98.3976211548
511.1896057129,-99.3042144775
511.2252197266,-100.2913360596
511.2650146484,-101.4014663696
511.2972106934,-102.3081436157
511.3332214355,-103.330078125
511.3703308105,-104.3442382813
511.4126586914,-105.4394836426
511.4582824707,-106.5611877441
511.5047302246,-107.6500854492
511.5433044434,-108.5162582397
511.5888977051,-109.5029296875
511.6455078125,-110.6760559082
511.6996765137,-111.7529830933
511.7561950684,-112.8325881958
511.8212890625,-114.0264511108
511.8694458008,-114.880317688
511.9265136719,-115.8619613647
511.9765930176,-116.6998596191
512.0443725586,-117.7983779907
512.119140625,-118.9719009399
512.1879882813,-120.0396728516
512.2516479492,-121.0178985596
512.3067626953,-121.8580551147
512.3773803711,-122.9257659912
512.4501953125,-124.0174102783
512.5078125,-124.8749313355
512.5723876953,-125.8278503418
512.6443481445,-126.8829879761
512.7030639648,-127.7368545532
512.7611083984,-128.5814971924
512.8258666992,-129.5401611328
512.881652832,-130.3768463135
512.9511108398,-131.4326019287
513.0130615234,-132.3914642334
513.0748901367,-133.3643188477
513.1281738281,-134.2175292969
513.1943359375,-135.2913513184
513.2459106445,-136.1445922852
513.3082275391,-137.1920318604
513.3584594727,-138.0510101318
513.4142456055,-139.0216217041
513.4736328125,-140.0750579834
513.5198364258,-140.9107208252
513.5839233398,-142.0923309326
513.6393432617,-143.1386260986
513.6987304688,-144.2851257324
513.7569580078,-145.436340332
513.7979736328,-146.2646484375
513.8534545898,-147.4070739746
513.893737793,-148.2571716309
513.942199707,-149.3017120361
513.9808959961,-150.1559906006
514.0233764648,-151.1128997803
514.0601196289,-151.9606781006
514.1051635742,-153.0244903564
514.1524658203,-154.1712646484
514.198425293,-155.3205871582
514.2313842773,-156.1661224365
514.2760620117,-157.3120422363
514.3177490234,-158.3778533936
514.3588256836,-159.4256439209
514.3929443359,-160.2906188965
514.4348144531,-161.3529205322
514.4780273438,-162.4454803467
514.5123901367,-163.3089447021
514.5545043945,-164.3663787842
514.588684082,-165.2209320068
514.6369018555,-166.4212036133
514.6794433594,-167.4766540527
514.7138061523,-168.3263397217
514.7609863281,-169.4898529053
514.7956542969,-170.3430633545
514.8396606445,-171.420211792
514.875793457,-172.2788085938
514.9213256836,-173.3277740479
514.9592285156,-174.1748199463
515.0119628906,-175.318649292
515.0664672852,-176.4584503174
515.1087036133,-177.2932739258
515.1535644531,-178.1267700195
515.2202758789,-179.2807312012
515.2958374023,-180.4892272949
515.3543701172,-181.3681640625
515.4371948242,-182.5371856689
515.5182495117,-183.61328125
515.6122436523,-184.7901306152
515.703918457,-185.8642883301
515.7817382813,-186.7183685303
515.8626098633,-187.5529022217
515.9490966797,-188.3889923096
516.0391845703,-189.203704834
516.1879882813,-190.4400787354
516.3118896484,-191.3782043457
516.4295654297,-192.2069702148
516.602355957,-193.3193511963
516.7424316406,-194.1379089355
516.8919067383,-194.9432525635
517.0563354492,-195.7619171143
517.3107910156,-196.9042358398
517.5048217773,-197.6884002686
517.7161865234,-198.4713439941
518.0129394531,-199.4701538086
518.2722167969,-200.2646789551
518.6326904297,-201.2714385986
518.9673461914,-202.1254119873
519.2868652344,-202.8818511963
519.7440185547,-203.8826141357
520.1136474609,-204.6325378418
520.6465454102,-205.6324310303
521.1689453125,-206.5302886963
521.6157836914,-207.2413024902
522.0818481445,-207.9322052002
522.5701293945,-208.6049346924
523.2767333984,-209.4974365234
523.8107299805,-210.1152954102
524.3677978516,-210.713760376
525.1768798828,-211.5073242188
525.7838134766,-212.0491027832
526.5792236328,-212.6959686279
527.4869995117,-213.3550872803
528.4476928711,-213.9681243896
529.4602050781,-214.5271606445
530.2581787109,-214.9075317383
531.1883544922,-215.2862854004
532.0358276367,-215.5743103027
532.9880981445,-215.8344421387
534.149230957,-216.0617370605
534.9476928711,-216.1615905762
536.0500488281,-216.2252807617
537.1693725586,-216.2027282715
537.994934082,-216.1294708252
538.7965087891,-216.0116729736
539.5902709961,-215.8485107422
540.3709106445,-215.6412963867
541.1518554688,-215.3854370117
542.1038208008,-215.0036010742
542.830871582,-214.6563110352
543.5347290039,-214.2699890137
544.4884033203,-213.6588745117
545.3942260742,-212.9746856689
546.0213623047,-212.4389190674
546.6291503906,-211.8702850342
547.3446655273,-211.1378326416
547.8892211914,-210.5344696045
548.4168701172,-209.9135284424
549.07421875,-209.0936431885
549.5806274414,-208.4341125488
550.2044677734,-207.5990753174
550.7012939453,-206.9235839844
551.3671875,-206.0134735107
552.0548095703,-205.0728302002
552.552734375,-204.3912658691
553.2569580078,-203.4275360107
553.9547119141,-202.4738464355
554.4802856445,-201.7604827881
555.1186523438,-200.9028015137
555.6401367188,-200.2091522217
556.3541259766,-199.2714233398
556.8635864258,-198.6128692627
557.5021972656,-197.7992706299
558.0285644531,-197.1384124756
558.6744995117,-196.3369293213
559.2690429688,-195.6076965332
559.7896118164,-194.9760437012
560.515625,-194.105255127
561.0546875,-193.4662017822
561.5895385742,-192.8384552002
562.2916870117,-192.0237884521
562.8495483398,-191.385635376
563.5385131836,-190.6089019775
564.158203125,-189.920715332
564.7223510742,-189.302734375
565.2855224609,-188.694152832
565.8396606445,-188.1039733887
566.4085083008,-187.5069885254
567.176574707,-186.7145996094
567.7453613281,-186.1376953125
568.5915527344,-185.2945251465
569.4466552734,-184.4606628418
570.2299194336,-183.7120819092
571.0970458984,-182.9000701904
571.9625854492,-182.1067352295
572.7630004883,-181.3895111084
573.4215698242,-180.8112335205
574.3159179688,-180.0424041748
574.932434082,-179.5233612061
575.5501708984,-179.0120239258
576.3971557617,-178.3246459961
577.1064453125,-177.7615203857
578.0401000977,-177.0383300781
578.7365722656,-176.51171875
579.6047363281,-175.8702697754
580.4994506836,-175.2262878418
581.2272949219,-174.71484375
582.043762207,-174.1541442871
583.0302124023,-173.4945526123
583.9912719727,-172.8702545166
584.6675415039,-172.4416046143
585.6051635742,-171.8614044189
586.5838012695,-171.2730560303
587.2890014648,-170.8597412109
588.076171875,-170.4087219238
588.9659423828,-169.9118499756
589.6692504883,-169.5285949707
590.4439086914,-169.116027832
591.4049682617,-168.6179046631
592.3646240234,-168.135345459
593.143737793,-167.7543487549
594.1100463867,-167.2963256836
595.1849365234,-166.8066558838
596.2431640625,-166.3444061279
597.2548217773,-165.9217224121
598.2221679688,-165.5363311768
599.1765136719,-165.1736297607
600.109375,-164.8357543945
601.0269165039,-164.5191497803
601.9468994141,-164.2170410156
602.8299560547,-163.94140625
603.6834716797,-163.6901397705
604.487121582,-163.4674224854
605.4621582031,-163.2168273926
606.3656005859,-163.0037689209
607.24609375,-162.8135070801
608.1075439453,-162.6471710205
608.995300293,-162.4966583252
609.8374633789,-162.3735961914
610.6478881836,-162.2741851807
611.4950561523,-162.1923522949
612.3665771484,-162.1323547363
613.2346191406,-162.0957946777
614.1505737305,-162.0815429688
615.1146240234,-162.0940246582
615.9361572266,-162.1293792725
616.8967285156,-162.2018737793
617.9580688477,-162.3228149414
618.7790527344,-162.4483184814
619.5794677734,-162.6008300781
620.3844604492,-162.7876281738
621.2247314453,-163.0258789063
622.0147705078,-163.291305542
622.8026123047,-163.5972137451
623.6407470703,-163.9705963135
624.3850708008,-164.3478851318
625.1411132813,-164.779800415
625.8543701172,-165.23828125
626.5684204102,-165.7537841797
627.2382202148,-166.2916107178
627.8854370117,-166.8595733643
628.5158081055,-167.4574127197
629.1328125,-168.0836486816
629.7191162109,-168.7163085938
630.2927856445,-169.3763885498
630.8409423828,-170.0497436523
631.3605957031,-170.7310943604
631.8641357422,-171.4369506836
632.3571777344,-172.1777648926
632.8187255859,-172.9228515625
633.2569580078,-173.6844482422
633.6461181641,-174.4128112793
634.0330810547,-175.1950531006
634.3952026367,-175.9903106689
634.7358398438,-176.8081054688
635.0447387695,-177.623046875
635.3335571289,-178.4669952393
635.5833740234,-179.2816619873
635.8128662109,-180.1254882813
636.0032958984,-180.9228515625
636.208984375,-181.9370269775
636.3784790039,-182.9877929688
636.4854736328,-183.8727264404
636.5606689453,-184.7822418213
636.59765625,-185.6232757568
636.6021118164,-186.5943145752
636.5693359375,-187.5030822754
636.496887207,-188.4526519775
636.3848266602,-189.4026489258
636.2592773438,-190.2133178711
636.0938720703,-191.0810852051
635.8674316406,-192.0632781982
635.6594848633,-192.8444519043
635.4060668945,-193.6938171387
635.0967407227,-194.6184692383
634.8110351563,-195.393661499
634.4702148438,-196.2507324219
634.1447143555,-197.0186157227
633.7526855469,-197.8952331543
633.309387207,-198.8430633545
632.9118041992,-199.667098999
632.4553222656,-200.5918579102
632,-201.4989013672
631.5733032227,-202.3373565674
631.1875,-203.0867156982
630.7412109375,-203.9433288574
630.2409667969,-204.8910369873
629.767578125,-205.7756958008
629.2436523438,-206.7411804199
628.8131713867,-207.5217590332
628.3195800781,-208.4026641846
627.7767944336,-209.3591918945
627.2243652344,-210.3204498291
626.7127075195,-211.1993103027
626.2965698242,-211.906539917
625.8694458008,-212.6253509521
625.3321533203,-213.519821167
624.8969116211,-214.236541748
624.2932739258,-215.2194824219
623.7224731445,-216.1369018555
623.0455932617,-217.2106170654
622.5328979492,-218.0137481689
622.0147094727,-218.8167572021
621.4909057617,-219.6197662354
621.0142822266,-220.3431243896
620.3589477539,-221.326461792
619.6282958984,-222.4078674316
619.079284668,-223.2103118896
618.5846557617,-223.9260864258
617.9087524414,-224.8932037354
617.4024658203,-225.6097564697
616.842590332,-226.3940734863
616.3333740234,-227.1003875732
615.6880493164,-227.9862213135
615.1510620117,-228.7156524658
614.4766845703,-229.6251525879
613.8765869141,-230.4287261963
613.184387207,-231.3489532471
612.6532592773,-232.0511932373
611.9875488281,-232.9311523438
611.37109375,-233.7466278076
610.8388671875,-234.450958252
610.1620483398,-235.3471984863
609.6319580078,-236.0497436523
608.9686279297,-236.9294433594
608.4353637695,-237.6373443604
607.7608642578,-238.5336608887
607.2283935547,-239.2416687012
606.5625,-240.1277923584
606.0346069336,-240.8313598633
605.376159668,-241.7119598389
604.852355957,-242.4145202637
604.2544555664,-243.2195281982
603.7240600586,-243.9370422363
603.2479248047,-244.5836029053
602.7290649414,-245.2910308838
602.026550293,-246.2537689209
601.3096313477,-247.2419891357
600.576171875,-248.2590637207
599.8537597656,-249.2669830322
599.3763427734,-249.9365234375
598.8627319336,-250.6596221924
598.3491821289,-251.3858947754
597.7054443359,-252.3002929688
596.9978637695,-253.3061981201
596.4802246094,-254.0418548584
595.7748413086,-255.0437469482
595.0618286133,-256.0557861328
594.5972290039,-256.712677002
594.0747680664,-257.4483032227
593.4183959961,-258.3681335449
592.94921875,-259.0223693848
592.4155883789,-259.763092041
591.8864746094,-260.4918212891
591.2119140625,-261.4104919434
590.5430908203,-262.3088378906
589.9942626953,-263.033416748
589.2376098633,-264.0116271973
588.4547119141,-264.9993591309
587.7439575195,-265.8754577637
587.163269043,-266.5769958496
586.4340820313,-267.4405212402
585.8456420898,-268.1239929199
585.2606811523,-268.7915039063
584.5126342773,-269.627532959
583.9460449219,-270.2458190918
583.3477783203,-270.8839416504
582.732421875,-271.5246887207
581.9424438477,-272.3235168457
581.0590820313,-273.1834411621
580.2431030273,-273.9481201172
579.5686645508,-274.5596618652
578.6387939453,-275.373626709
577.7055053711,-276.1581115723
577.0317993164,-276.7052001953
576.1578979492,-277.3916931152
575.4337158203,-277.9414672852
574.6056518555,-278.5497741699
573.9534912109,-279.0140075684
573.1926269531,-279.539642334
572.1340942383,-280.2432556152
571.0849609375,-280.9101257324
570.1246948242,-281.494720459
569.4161987305,-281.9102172852
568.6217651367,-282.3601074219
567.7039794922,-282.8595581055
566.796875,-283.3323669434
565.8851928711,-283.7871704102
565.0791015625,-284.1727600098
563.9432983398,-284.6907653809
562.8110961914,-285.1824645996
561.9753417969,-285.5324707031
560.9415283203,-285.9530944824
560.1140136719,-286.2807006836
559.0885620117,-286.675567627
558.2620849609,-286.9851379395
557.2872924805,-287.3404541016
556.4183349609,-287.6483154297
555.3612670898,-288.0122680664
554.4909057617,-288.3042297363
553.4225463867,-288.6537475586
552.5568847656,-288.9313049316
551.376953125,-289.3045349121
550.3123168945,-289.6371154785
549.4721679688,-289.8973083496
548.4768066406,-290.2059936523
547.5922851563,-290.4822387695
546.5296020508,-290.8165283203
545.7534790039,-291.0625
544.8704833984,-291.344909668
543.7015991211,-291.7272033691
542.5082397461,-292.1311950684
541.4630126953,-292.4983825684
540.6332397461,-292.8004760742
539.7948608398,-293.1168823242
538.7513427734,-293.5267028809
537.9217529297,-293.8661193848
536.8989868164,-294.3051147461
536.1553344727,-294.6407470703
535.3522338867,-295.01953125
534.3551635742,-295.5149841309
533.5565795898,-295.9347229004
532.4756469727,-296.5402526855
531.7128295898,-296.995513916
530.6623535156,-297.6625061035
529.9147949219,-298.1683044434
529.0888671875,-298.7616882324
528.4437866211,-299.253112793
527.7590332031,-299.8039245605
526.8363037109,-300.5995483398
526.0120239258,-301.3709106445
525.3072509766,-302.0833740234
524.6393432617,-302.8106079102
524.0704345703,-303.4754943848
523.5657958984,-304.1054077148
522.90625,-304.9942016602
522.4125366211,-305.7156982422
521.7819213867,-306.721282959
521.1973266602,-307.7566223145
520.8056030273,-308.5195617676
520.3458862305,-309.5048828125
520.0059814453,-310.3123474121
519.6949462891,-311.1276855469
519.3493652344,-312.1476745605
519.1047973633,-312.9694213867
518.8867797852,-313.7931213379
518.6912231445,-314.6192626953
518.5169677734,-315.4302978516
518.3541870117,-316.257019043
518.2050170898,-317.0905761719
518.025390625,-318.2265625
517.8700561523,-319.3781433105
517.7733154297,-320.2086791992
517.6581420898,-321.3601989746
517.5868530273,-322.1962890625
517.5177001953,-323.1234130859
517.442199707,-324.2721557617
517.3727416992,-325.4002990723
517.3142700195,-326.3303527832
517.2467651367,-327.356628418
517.1893920898,-328.1908569336
517.1304321289,-329.015838623
517.043762207,-330.1728515625
516.9781494141,-331.008026123
516.9112548828,-331.8290405273
516.8410644531,-332.6607666016
516.7409057617,-333.8000793457
516.6556396484,-334.7355651855
516.5789794922,-335.5543823242
516.4987182617,-336.3948364258
516.4185791016,-337.2299499512
516.3365478516,-338.0807495117
516.2203369141,-339.2816467285
516.1387329102,-340.1268310547
516.0292358398,-341.2753295898
515.9502563477,-342.1159973145
515.8626098633,-343.0612792969
515.7674560547,-344.104675293
515.693359375,-344.9301147461
515.5927734375,-346.0710449219
515.5200805664,-346.9075012207
515.4229736328,-348.046875
515.3273925781,-349.1899414063
515.2576293945,-350.0405273438
515.1829223633,-350.9659729004
515.0932006836,-352.0988464355
515.0288696289,-352.9273376465
514.9645996094,-353.7679748535
514.9037475586,-354.5766296387
514.8435058594,-355.3921508789
514.7847900391,-356.1988830566
514.6981811523,-357.4161376953
514.635559082,-358.3143310547
514.5588989258,-359.4403076172
514.5037231445,-360.2688598633
514.4331665039,-361.3513183594
514.3820800781,-362.15234375
514.3079833984,-363.3424072266
514.2360229492,-364.5317382813
514.1663818359,-365.7198486328
514.0983886719,-366.9143981934
514.0537719727,-367.7195129395
513.9944458008,-368.8188476563
513.9483032227,-369.6990966797
513.9073486328,-370.5002746582
513.8522338867,-371.6195678711
513.8116455078,-372.5048217773
513.7735595703,-373.3887023926
513.7332763672,-374.3979492188
513.7005615234,-375.2869567871
513.6705322266,-376.171081543
513.6348266602,-377.3462524414
513.6032104492,-378.5359802246
513.5846557617,-379.3364257813
513.5614624023,-380.506439209
513.5428466797,-381.6674499512
513.5286865234,-382.826171875
513.5187988281,-384.0221252441
513.5137939453,-384.8951721191
513.5100097656,-385.7754211426
513.5075073242,-386.8451843262
513.5068359375,-387.6487731934
513.5073852539,-388.5435180664
513.5081787109,-389.6127624512
513.5083618164,-390.7273864746
513.5078735352,-391.5610961914
513.5064086914,-392.5043334961
513.5010375977,-393.5422973633
513.491027832,-394.6012878418
513.4802856445,-395.4195556641
513.4661865234,-396.2697143555
513.4498901367,-397.0811767578
513.4306640625,-397.9089355469
513.4075927734,-398.7833862305
513.3817749023,-399.6565551758
513.3511962891,-400.583404541
513.3176879883,-401.5070495605
513.2819213867,-402.4081115723
513.2373046875,-403.3981018066
513.1866455078,-404.3999023438
513.1319580078,-405.3779602051
513.0662231445,-406.4483947754
512.9981079102,-407.4413452148
512.9354858398,-408.2407836914
512.8645629883,-409.0590820313
512.7868652344,-409.8725585938
512.6998901367,-410.6955871582
512.6053466797,-411.5134277344
512.4879150391,-412.437713623
512.341003418,-413.4662475586
512.2078857422,-414.3077697754
512.0512695313,-415.199005127
511.875579834,-416.0927734375
511.6421508789,-417.1402282715
511.4343566895,-417.9707336426
511.2065124512,-418.7944946289
510.957611084,-419.6083984375
510.6907958984,-420.4031982422
510.4139404297,-421.1566162109
510.0572509766,-422.039642334
509.7200622559,-422.8036499023
509.3313903809,-423.6160888672
508.9231567383,-424.4044494629
508.4958496094,-425.1699829102
508.0458374023,-425.9206542969
507.5979919434,-426.6190185547
507.0506896973,-427.4153747559
506.5083618164,-428.1510314941
505.9391784668,-428.8728942871
505.3633728027,-429.5567932129
504.7562255859,-430.2328796387
504.1147155762,-430.9024963379
503.4328308105,-431.568572998
502.7265625,-432.2137451172
502.0308532715,-432.8084411621
501.2452697754,-433.4361572266
500.4850769043,-434.0062866211
499.7196655273,-434.5512390137
499.0085449219,-435.0364990234
498.1159973145,-435.6186523438
497.2844848633,-436.1348266602
496.3612670898,-436.6795654297
495.5919494629,-437.111541748
494.7210693359,-437.5773010254
493.8272094727,-438.0313720703
493.0129089355,-438.4263916016
492.2518005371,-438.7797241211
491.482635498,-439.1214294434
490.7257385254,-439.4442749023
489.9368286133,-439.7684631348
489.0797119141,-440.1089477539
488.1204223633,-440.4790649414
487.1516723633,-440.8436889648
486.2515258789,-441.1766357422
485.3665161133,-441.4984741211
484.321472168,-441.8714599609
483.3360900879,-442.2162780762
482.3545837402,-442.5531005859
481.2872619629,-442.911895752
480.3045349121,-443.2355041504
479.2738037109,-443.5678100586
478.4335327148,-443.8341064453
477.359375,-444.1727905273
476.4585876465,-444.4563598633
475.4442749023,-444.7748413086
474.4652709961,-445.0814208984
473.6405639648,-445.3391418457
472.7317199707,-445.6226196289
471.7047424316,-445.9421081543
470.7204284668,-446.2475280762
469.7321777344,-446.5534362793
468.7462768555,-446.8577880859
467.8281860352,-447.140625
466.7321777344,-447.4772949219
465.704284668,-447.7906188965
464.8038635254,-448.0610351563
463.7282409668,-448.3774414063
462.7487487793,-448.6553344727
461.922454834,-448.8811645508
460.9937438965,-449.126159668
459.9951477051,-449.3789672852
459.1573791504,-449.5826416016
458.3276062012,-449.7769165039
457.4940795898,-449.9645080566
456.6722412109,-450.1409912109
455.8383789063,-450.308380127
455.0055236816,-450.4633483887
454.0508117676,-450.6244812012
453.005065918,-450.7797546387
452.1342773438,-450.892578125
451.2582702637,-450.9899597168
450.3906555176,-451.0683898926
449.3305664063,-451.1382446289
448.4147949219,-451.1745910645
447.426361084,-451.1884155273
446.3591308594,-451.174041748
445.1793212891,-451.1253662109
444.1837463379,-451.0604553223
443.2354736328,-450.9785766602
442.3298339844,-450.8816833496
441.2124938965,-450.7369689941
440.2271728516,-450.586151123
439.3241577148,-450.4286499023
438.4471740723,-450.2578735352
437.5844726563,-450.072479248
436.4391784668,-449.7992858887
435.4548034668,-449.5415649414
434.5733947754,-449.2961120605
433.7766418457,-449.0628662109
432.7897949219,-448.7585754395
432.0111083984,-448.5062255859
431.0992736816,-448.1969909668
430.2102661133,-447.8810424805
429.3367004395,-447.5576171875
428.4304199219,-447.2087402344
427.5540466309,-446.8581542969
426.5946655273,-446.4592895508
425.6419677734,-446.0472106934
424.5992736816,-445.5776367188
423.6609191895,-445.1382446289
422.7436523438,-444.6917419434
422.0278930664,-444.3283996582
421.3059997559,-443.9474182129
420.5088195801,-443.5090637207
419.5627746582,-442.9641723633
418.7207641602,-442.4559936523
417.8068237305,-441.8776550293
417.0536193848,-441.377166748
416.3138427734,-440.8631896973
415.601348877,-440.3464355469
414.7921142578,-439.7309265137
414.1639709473,-439.2295532227
413.4069519043,-438.5961608887
412.8053894043,-438.0679321289
412.1367492676,-437.4524536133
411.4141845703,-436.751739502
410.6795349121,-435.998260498
410.0001220703,-435.2615966797
409.2861633301,-434.4417724609
408.7137145996,-433.7475280762
408.1493225098,-433.0277709961
407.6626586914,-432.3785400391
407.0704650879,-431.551940918
406.5586242676,-430.8070983887
406.0600585938,-430.0595092773
405.6141967773,-429.3760986328
405.0791625977,-428.540222168
404.6484375,-427.8586730957
404.1102600098,-427.0021362305
403.6245117188,-426.2257080078
403.1511535645,-425.4653320313
402.6801757813,-424.7078552246
402.1436767578,-423.8446044922
401.6221313477,-423.0045471191
401.0938110352,-422.1531066895
400.6699829102,-421.4708557129
400.1898498535,-420.6996459961
399.7156677246,-419.9393615723
399.2835388184,-419.2479858398
398.7979125977,-418.4749145508
398.2368164063,-417.5883789063
397.6335754395,-416.64453125
397.031036377,-415.7158813477
396.4201965332,-414.7889709473
395.8729248047,-413.9725036621
395.4168395996,-413.3048400879
394.897644043,-412.5592346191
394.3777770996,-411.8272705078
393.8563232422,-411.1072998047
393.3278503418,-410.3922119141
392.775177002,-409.6617736816
392.1560058594,-408.8643188477
391.5205383301,-408.0711975098
390.8164672852,-407.2254638672
390.2196655273,-406.5361938477
389.5999450684,-405.8463439941
389.0440673828,-405.2504577637
388.3458557129,-404.5314331055
387.7708129883,-403.9622497559
387.0307312012,-403.2601928711
386.1917114258,-402.5054626465
385.4103088379,-401.840423584
384.7710571289,-401.3228149414
384.0346374512,-400.7551879883
383.208984375,-400.1540222168
382.263458252,-399.5085754395
381.5640869141,-399.061126709
380.765045166,-398.5815124512
379.7866210938,-398.039642334
378.7952270508,-397.5390014648
377.8720092773,-397.1141967773
377.124206543,-396.7981567383
376.2694396973,-396.4674987793
375.3172607422,-396.1364746094
374.3385009766,-395.8367004395
373.5495300293,-395.6248779297
372.5496826172,-395.3935852051
371.6486206055,-395.2197265625
370.845703125,-395.0919189453
369.8248596191,-394.966217041
368.9170227051,-394.8888549805
367.9149780273,-394.8406677246
367.1109619141,-394.8299865723
366.2083129883,-394.8478088379
365.2737731934,-394.8986206055
364.3733215332,-394.9756164551
363.445892334,-395.0786743164
362.5767211914,-395.1929321289
361.5908508301,-395.3391418457
360.6324157715,-395.4963989258
359.7516174316,-395.654510498
358.8849487305,-395.8226928711
357.9101867676,-396.0269775391
357.1241760254,-396.2035217285
356.2290039063,-396.417388916
355.3562316895,-396.637298584
354.485534668,-396.8645324707
353.6207275391,-397.0963439941
352.6560974121,-397.3583068848
351.6940917969,-397.6205444336
350.6369934082,-397.9078369141
349.766998291,-398.1412353516
